return_id,order_id,sku,quantity,return_date,reason,condition_on_return
RET-001276,ORD-007428,enamel-salad-bowl  ,1,2025-06-07,no longer needed,resellable
RET-001277,ORD-007436,VH-1070,1,2025-05-14,not as described,opened
RET-001278,ORD-007437,B00RADH5S3,2,2025-06-04,changed mind,opened
RET-001279,ORD-007441,VH-1053,1,2025-05-10,no longer needed,resellable
RET-001280,ORD-007442,B01J3QMR6K,1,2025-05-07,no longer needed,resellable
RET-001281,ORD-007451,B0TBF17EBH,1,2025-06-06,arrived damaged,damaged
RET-001282,ORD-007454,B07BFW8H1T,4,2025-06-03,changed mind,resellable
RET-001283,ORD-007455,enamel-ladle ,1,2025-05-28,changed mind,resellable
RET-001284,ORD-007468,B0TBF17EBH,1,2025-05-17,quality issue,damaged
RET-001285,ORD-007474,B0NTQBZ4V2,1,2025-07-08,changed mind,opened
RET-001286,ORD-007476,boropastbowlset  ,1,2025-06-10,no longer needed,opened
RET-001287,ORD-007478,B0XVBEPU7E,1,2025-05-26,no longer needed,resellable
RET-001288,ORD-007482,B0TBF17EBH,1,2025-05-11,arrived damaged,resellable
RET-001289,ORD-007484,B0WXUN8SX9,1,2025-05-29,no longer needed,resellable
RET-001290,ORD-007488,B0WXUN8SX9,1,2025-05-28,no longer needed,resellable
RET-001291,ORD-007492,B0S1ZHPN2M,1,2025-05-23,not as described,resellable
RET-001292,ORD-007494,B0TBF17EBH,1,2025-05-28,changed mind,resellable
RET-001293,ORD-007504,B0TBXU1FDC,1,2025-05-19,changed mind,resellable
RET-001294,ORD-007505,B0NTQBZ4V2,1,2025-05-18,quality issue,damaged
RET-001295,ORD-007524,B02ZXK0X7U,1,2025-06-02,changed mind,opened
RET-001296,ORD-007527,enamel-ladle ,1,2025-06-13,arrived damaged,damaged
RET-001297,ORD-007534,B0L1F47G91,1,2025-06-12,not as described,resellable
RET-001298,ORD-007534,B0PFWXAFNA,1,2025-05-19,not as described,resellable
RET-001299,ORD-007540,B0TBF17EBH,1,2025-06-01,no longer needed,resellable
RET-001300,ORD-007573,B0TE7M6JWU,1,2025-06-24,no longer needed,opened
RET-001301,ORD-007573,B00RADH5S3,1,2025-06-05,quality issue,resellable
RET-001302,ORD-007585,B07YF2T8JE,1,2025-05-14,no longer needed,resellable
RET-001303,ORD-007588,B0WXUN8SX9,1,2025-05-22,not as described,opened
RET-001304,ORD-007591,B044FDSE6A,1,2025-06-17,not as described,damaged
RET-001305,ORD-007593,B0WXUN8SX9,1,2025-05-26,changed mind,opened
RET-001306,ORD-007604,vh acacia platter ,1,2025-06-17,changed mind,resellable
RET-001307,ORD-007612,B0RXXN9M2M,1,2025-06-04,wrong item,opened
RET-001308,ORD-007615,B0KT4D60ZK,1,2025-05-19,changed mind,opened
RET-001309,ORD-007635,B0NNFJVLCD,1,2025-06-06,no longer needed,resellable
RET-001310,ORD-007644, vh stainless steel serving board  ,1,2025-05-24,arrived damaged,opened
RET-001311,ORD-007648,B0WXUN8SX9,1,2025-06-03,no longer needed,resellable
RET-001312,ORD-007649,B0PFWXAFNA,1,2025-06-03,changed mind,resellable
RET-001313,ORD-007658,B0RXXN9M2M,1,2025-05-22,changed mind,opened
RET-001314,ORD-007663,B0WXUN8SX9,1,2025-06-13,changed mind,resellable
RET-001315,ORD-007670,B00RADH5S3,1,2025-07-20,changed mind,resellable
RET-001316,ORD-007686,B04FTSGMDD,1,2025-05-30,changed mind,damaged
RET-001317,ORD-007708,B0WXUN8SX9,1,2025-05-04,not as described,resellable
RET-001318,ORD-007718,VH-1057,1,2025-05-22,no longer needed,resellable
RET-001319,ORD-007720,B0PFWXAFNA,1,2025-05-27,changed mind,opened
RET-001320,ORD-007727,B0WXUN8SX9,1,2025-06-19,arrived damaged,resellable
RET-001321,ORD-007737,B0WXUN8SX9,1,2025-06-05,arrived damaged,opened
RET-001322,ORD-007742,B0PLGQ0WUW,1,2025-05-21,no longer needed,resellable
RET-001323,ORD-007745,B0WXUN8SX9,1,2025-05-31,changed mind,resellable
RET-001324,ORD-007746,B0C7PHW57Y,1,2025-05-29,changed mind,damaged
RET-001325,ORD-007747, staisteestanmixe ,1,2025-06-20,changed mind,resellable
RET-001326,ORD-007749,B0CVL56XRT,1,2025-05-15,arrived damaged,opened
RET-001327,ORD-007750,B0WXUN8SX9,1,2025-06-15,changed mind,resellable
RET-001328,ORD-007752,VH-1091,1,2025-06-04,not as described,resellable
RET-001329,ORD-007759,B0WXUN8SX9,3,2025-06-22,arrived damaged,damaged
RET-001330,ORD-007775,VH-1113,1,2025-05-21,changed mind,resellable
RET-001331,ORD-007782,VH-1114,1,2025-06-17,no longer needed,resellable
RET-001332,ORD-007790,B0W8N8XWYK,1,2025-05-25,not as described,damaged
RET-001333,ORD-007796, vh melamine grill pan ,1,2025-06-23,no longer needed,damaged
RET-001334,ORD-007798,B06AAM59LS,1,2025-06-05,no longer needed,resellable
RET-001335,ORD-007799,B00RADH5S3,1,2025-05-26,changed mind,resellable
RET-001336,ORD-007800,marble_ladle  ,1,2025-06-08,no longer needed,resellable
RET-001337,ORD-007803,B0TBF17EBH,1,2025-06-06,no longer needed,resellable
RET-001338,ORD-007816,B0TRA8NLKK,1,2025-06-09,not as described,damaged
RET-001339,ORD-007824,B0NUXWWTXM,1,2025-05-20,changed mind,resellable
RET-001340,ORD-007836,B0YMGZD1WQ,1,2025-05-28,changed mind,resellable
RET-001341,ORD-007837,B07YF2T8JE,1,2025-06-21,quality issue,damaged
RET-001342,ORD-007846,B0NNFJVLCD,1,2025-05-25,changed mind,resellable
RET-001343,ORD-007846,B0TBF17EBH,1,2025-05-08,not as described,opened
RET-001344,ORD-007847,VH-1087,1,2025-05-20,not as described,resellable
RET-001345,ORD-007851,VH-1035,1,2025-06-19,not as described,damaged
RET-001346,ORD-007864,B00RADH5S3,1,2025-05-29,no longer needed,resellable
RET-001347,ORD-007870,B0YZNEKZT7,1,2025-06-03,wrong item,damaged
RET-001348,ORD-007872,VH-1084,1,2025-05-31,not as described,opened
RET-001349,ORD-007875,B0C14B2M8L,1,2025-06-08,changed mind,opened
RET-001350,ORD-007876,B07LLE55WZ,1,2025-06-21,changed mind,opened
RET-001351,ORD-007879,B0GKGBFV52,1,2025-05-06,changed mind,resellable
RET-001352,ORD-007887,B0YMGZD1WQ,1,2025-05-25,changed mind,resellable
RET-001353,ORD-007898,B0PFWXAFNA,1,2025-06-02,arrived damaged,damaged
RET-001354,ORD-007899, ceramic dinnr set 12 piece  ,1,2025-06-02,not as described,resellable
RET-001355,ORD-007903,B0R6SMCWAT,1,2025-06-25,no longer needed,opened
RET-001356,ORD-007916,B0L1F47G91,1,2025-07-15,changed mind,resellable
RET-001357,ORD-007939,B0TBF17EBH,1,2025-06-02,changed mind,resellable
RET-001358,ORD-007941,VH-1024,1,2025-06-17,changed mind,resellable
RET-001359,ORD-007942,VH-1029,2,2025-06-01,changed mind,opened
RET-001360,ORD-007954,B0QGLWA5EL,2,2025-06-19,quality issue,opened
RET-001361,ORD-007956,B0R3PJRMZ0,1,2025-07-05,arrived damaged,damaged
RET-001362,ORD-007961,B0WXUN8SX9,2,2025-07-13,not as described,resellable
RET-001363,ORD-007968,VH-1013,1,2025-07-11,arrived damaged,opened
RET-001364,ORD-007990,VH-1037,1,2025-06-14,not as described,opened
RET-001365,ORD-007991,B00RADH5S3,1,2025-06-24,arrived damaged,damaged
RET-001366,ORD-007992,staisteestanmixe  ,1,2025-07-20,no longer needed,resellable
RET-001367,ORD-007997,B0R6SMCWAT,1,2025-06-08,no longer needed,resellable
RET-001368,ORD-008001,VH-1008,1,2025-06-10,wrong item,opened
RET-001369,ORD-008010,B0WXUN8SX9,1,2025-08-01,changed mind,resellable
RET-001370,ORD-008010,B00RADH5S3,1,2025-07-11,changed mind,resellable
RET-001371,ORD-008018,B0WXUN8SX9,1,2025-06-22,changed mind,damaged
RET-001372,ORD-008019,VH-1061,1,2025-07-05,not as described,opened
RET-001373,ORD-008023,B0DF2MFPCY,1,2025-06-13,changed mind,resellable
RET-001374,ORD-008029,VH-1057,1,2025-08-01,quality issue,resellable
RET-001375,ORD-008048,copper-pasta-bowl-set ,1,2025-06-19,quality issue,opened
RET-001376,ORD-008054,B0WXUN8SX9,1,2025-06-12,arrived damaged,damaged
RET-001377,ORD-008070,B0WXUN8SX9,1,2025-06-08,changed mind,resellable
RET-001378,ORD-008076,B0KT4D60ZK,1,2025-06-22,changed mind,resellable
RET-001379,ORD-008081,VH-1112,1,2025-07-10,not as described,damaged
RET-001380,ORD-008086,borosilicate-dinner-plate-set  ,1,2025-07-06,no longer needed,resellable
RET-001381,ORD-008102,B0ZM4P1CPY,1,2025-08-04,no longer needed,resellable
RET-001382,ORD-008107,B04FTSGMDD,1,2025-06-23,wrong item,resellable
RET-001383,ORD-008118,B0GKVZ8140,1,2025-06-30,not as described,resellable
RET-001384,ORD-008119,VH-1053,1,2025-06-20,quality issue,damaged
RET-001385,ORD-008125, borosilicate-food-chopper ,1,2025-07-12,changed mind,opened
RET-001386,ORD-008131,B00RADH5S3,1,2025-06-19,not as described,opened
RET-001387,ORD-008150, borosilicate-grill-pan ,1,2025-06-21,quality issue,opened
RET-001388,ORD-008158,B00RADH5S3,1,2025-06-16,quality issue,damaged
RET-001389,ORD-008168,B0DUGKZEZ8,1,2025-08-04,not as described,opened
RET-001390,ORD-008168,B0HC6GKYNZ,1,2025-06-22,changed mind,resellable
RET-001391,ORD-008168,B00RADH5S3,1,2025-06-14,wrong item,resellable
RET-001392,ORD-008187,B0ES9828ZD,1,2025-07-21,no longer needed,opened
RET-001393,ORD-008188,B0PLGQ0WUW,1,2025-06-25,not as described,resellable
RET-001394,ORD-008191,VH-1012,1,2025-06-17,not as described,resellable
RET-001395,ORD-008192,cast irn casserole 5l  ,1,2025-07-14,quality issue,damaged
RET-001396,ORD-008198, vh bamboo turner ,1,2025-07-03,no longer needed,resellable
RET-001397,ORD-008201,B0XVBEPU7E,1,2025-07-14,no longer needed,resellable
RET-001398,ORD-008203,VH-1053,2,2025-06-29,quality issue,opened
RET-001399,ORD-008206,VH-1089,1,2025-07-01,quality issue,opened
RET-001400,ORD-008220,B01N7NW7US,1,2025-07-18,changed mind,opened
RET-001401,ORD-008223,B0XLHGCJNR,1,2025-06-11,quality issue,opened
RET-001402,ORD-008233,B0GKGBFV52,1,2025-07-01,not as described,resellable
RET-001403,ORD-008249,VH-1093,1,2025-07-13,changed mind,resellable
RET-001404,ORD-008253,B0S1TJJESE,1,2025-06-28,no longer needed,resellable
RET-001405,ORD-008258,B04FTSGMDD,1,2025-06-28,wrong item,resellable
RET-001406,ORD-008270,VH-1085,1,2025-07-25,not as described,opened
RET-001407,ORD-008277,B0G9FTWQ6C,1,2025-06-25,quality issue,damaged
RET-001408,ORD-008281,B0TBF17EBH,1,2025-06-12,not as described,damaged
RET-001409,ORD-008283,B0WXUN8SX9,1,2025-07-13,arrived damaged,opened
RET-001410,ORD-008286,B076GJU5HA,1,2025-06-24,changed mind,resellable
RET-001411,ORD-008288,B0BW9EFX8S,1,2025-06-26,arrived damaged,opened
RET-001412,ORD-008291,VH-1028,1,2025-07-31,arrived damaged,damaged
RET-001413,ORD-008303,B0WXUN8SX9,1,2025-07-04,wrong item,resellable
RET-001414,ORD-008303,B06TDAT9ZQ,1,2025-07-07,not as described,opened
RET-001415,ORD-008308,B0L1F47G91,1,2025-06-24,not as described,damaged
RET-001416,ORD-008309, ceramic dinnr set 12 piece  ,1,2025-07-13,wrong item,damaged
RET-001417,ORD-008310, vh melamine grill pan  ,1,2025-06-24,changed mind,resellable
RET-001418,ORD-008317,B0B1RBATAH,1,2025-07-30,changed mind,resellable
RET-001419,ORD-008318,B0TBF17EBH,1,2025-06-27,changed mind,resellable
RET-001420,ORD-008330,B00RADH5S3,1,2025-06-25,no longer needed,resellable
RET-001421,ORD-008333,VH-1057,1,2025-06-20,quality issue,damaged
RET-001422,ORD-008334,B00RADH5S3,1,2025-07-02,changed mind,opened
RET-001423,ORD-008339,B0WXUN8SX9,1,2025-08-03,not as described,damaged
RET-001424,ORD-008341, cast-iron-casserole-5l  ,1,2025-07-10,not as described,opened
RET-001425,ORD-008348,B0FBSP8LCU,1,2025-07-07,changed mind,resellable
RET-001426,ORD-008353,B00RADH5S3,1,2025-07-07,changed mind,resellable
RET-001427,ORD-008354,B0TE7M6JWU,1,2025-07-15,changed mind,resellable
RET-001428,ORD-008361,B0YMGZD1WQ,1,2025-07-04,wrong item,damaged
RET-001429,ORD-008368,B0WXUN8SX9,1,2025-07-08,not as described,damaged
RET-001430,ORD-008376,B0M5P2CY7D,1,2025-07-11,quality issue,opened
RET-001431,ORD-008381,B0X2XM7B9M,1,2025-06-18,changed mind,resellable
RET-001432,ORD-008387,B0WXUN8SX9,1,2025-06-12,no longer needed,damaged
RET-001433,ORD-008393,B0YZNEKZT7,1,2025-07-13,no longer needed,resellable
RET-001434,ORD-008398,B0WXUN8SX9,1,2025-07-07,not as described,damaged
RET-001435,ORD-008403,B00RADH5S3,1,2025-06-30,not as described,opened
RET-001436,ORD-008417,B044FDSE6A,1,2025-08-06,not as described,resellable
RET-001437,ORD-008418,B044FDSE6A,1,2025-07-04,changed mind,resellable
RET-001438,ORD-008426,acaia apron ,1,2025-08-07,quality issue,damaged
RET-001439,ORD-008431,B0QBC8YR1R,1,2025-06-23,changed mind,resellable
RET-001440,ORD-008433,B00RADH5S3,1,2025-07-08,quality issue,opened
RET-001441,ORD-008447,B00RADH5S3,1,2025-07-11,changed mind,resellable
RET-001442,ORD-008470,B07BFW8H1T,1,2025-06-18,changed mind,resellable
RET-001443,ORD-008488,B0WXUN8SX9,1,2025-06-16,not as described,damaged
RET-001444,ORD-008490,melamine-tumbler-set  ,1,2025-06-17,arrived damaged,damaged
RET-001445,ORD-008498,VH-1113,1,2025-07-10,no longer needed,resellable
RET-001446,ORD-008506, cast irn casserole 5l  ,1,2025-07-05,changed mind,resellable
RET-001447,ORD-008512,B00RADH5S3,1,2025-06-28,wrong item,opened
RET-001448,ORD-008521,B0U862BR2Y,1,2025-07-11,no longer needed,damaged
RET-001449,ORD-008525,B0LZTYNZMM,1,2025-06-19,not as described,opened
RET-001450,ORD-008526,B0XVBEPU7E,1,2025-07-08,wrong item,resellable
RET-001451,ORD-008562,B0ZQ6DWCXF,1,2025-07-13,no longer needed,resellable
RET-001452,ORD-008592,VH-1044,2,2025-06-09,no longer needed,resellable
RET-001453,ORD-008596,VH-1079,1,2025-06-30,changed mind,resellable
RET-001454,ORD-008597,vh terracotta carafe ,1,2025-06-30,changed mind,opened
RET-001455,ORD-008604,B00RADH5S3,1,2025-07-09,wrong item,resellable
RET-001456,ORD-008605,B0WXUN8SX9,1,2025-07-05,changed mind,opened
RET-001457,ORD-008614,B0GKVZ8140,1,2025-07-03,no longer needed,resellable
RET-001458,ORD-008617,vh melamine grill pan  ,1,2025-06-26,quality issue,damaged
RET-001459,ORD-008623,VH-1097,2,2025-06-16,no longer needed,resellable
RET-001460,ORD-008627,B0NUXWWTXM,1,2025-07-23,not as described,resellable
RET-001461,ORD-008627,B0WXUN8SX9,1,2025-07-07,wrong item,damaged
RET-001462,ORD-008629,B0PLGQ0WUW,1,2025-06-25,not as described,opened
RET-001463,ORD-008633,B04BS1RFN3,1,2025-06-21,wrong item,resellable
RET-001464,ORD-008634,B0D27V1BVA,1,2025-07-01,quality issue,damaged
RET-001465,ORD-008638,VH-1051,1,2025-07-10,quality issue,opened
RET-001466,ORD-008646,B0TE7M6JWU,1,2025-06-18,quality issue,damaged
RET-001467,ORD-008658,VH-1024,1,2025-07-04,wrong item,resellable
RET-001468,ORD-008659,B0S1ZHPN2M,1,2025-06-19,not as described,damaged
RET-001469,ORD-008664,B0WXUN8SX9,1,2025-07-06,changed mind,opened
RET-001470,ORD-008669,B0C7PHW57Y,1,2025-07-09,changed mind,resellable
RET-001471,ORD-008673,vh slate hand blender ,3,2025-06-18,not as described,resellable
RET-001472,ORD-008683,B0KT4D60ZK,1,2025-07-25,changed mind,resellable
RET-001473,ORD-008693,B0WXUN8SX9,1,2025-08-02,not as described,resellable
RET-001474,ORD-008695, cast irn casserole 5l  ,1,2025-06-23,changed mind,resellable
RET-001475,ORD-008706,VH-1060,2,2025-07-27,no longer needed,resellable
RET-001476,ORD-008711,B0PFWXAFNA,1,2025-08-15,wrong item,opened
RET-001477,ORD-008714,VH-1062,1,2025-07-01,changed mind,resellable
RET-001478,ORD-008719,B04FTSGMDD,1,2025-07-14,changed mind,opened
RET-001479,ORD-008730,VH-1112,1,2025-07-13,not as described,resellable
RET-001480,ORD-008734,B01V4ZLB05,1,2025-06-23,no longer needed,resellable
RET-001481,ORD-008737,B07LLE55WZ,1,2025-07-26,no longer needed,resellable
RET-001482,ORD-008739,B0NUXWWTXM,1,2025-07-17,changed mind,resellable
RET-001483,ORD-008750,B0WXUN8SX9,1,2025-07-06,no longer needed,resellable
RET-001484,ORD-008753,B0WXUN8SX9,1,2025-06-17,changed mind,resellable
RET-001485,ORD-008754,B01J3QMR6K,1,2025-06-20,changed mind,opened
RET-001486,ORD-008765,B0X2XM7B9M,1,2025-09-02,quality issue,opened
RET-001487,ORD-008772,VH-1012,1,2025-07-18,not as described,opened
RET-001488,ORD-008773,B0WXUN8SX9,1,2025-07-15,not as described,opened
RET-001489,ORD-008775,stoneware_loaf_tin  ,1,2025-07-15,no longer needed,resellable
RET-001490,ORD-008778,B0WXUN8SX9,1,2025-07-12,not as described,opened
RET-001491,ORD-008789,B0S1TJJESE,1,2025-08-12,arrived damaged,damaged
RET-001492,ORD-008793,VH-1067,1,2025-09-12,changed mind,resellable
RET-001493,ORD-008799,B0WXUN8SX9,1,2025-07-20,wrong item,opened
RET-001494,ORD-008821,B0SFE1R7XM,1,2025-08-21,arrived damaged,opened
RET-001495,ORD-008830,B0XS5B40FN,1,2025-07-14,not as described,resellable
RET-001496,ORD-008831,B0QGLWA5EL,1,2025-07-17,changed mind,resellable
RET-001497,ORD-008839,VH-1055,1,2025-07-22,changed mind,resellable
RET-001498,ORD-008841,B0YH2UG55T,1,2025-08-06,not as described,resellable
RET-001499,ORD-008843,B0WXUN8SX9,1,2025-09-10,wrong item,damaged
RET-001500,ORD-008849,B0HGZ5AHB5,1,2025-07-25,quality issue,opened
RET-001501,ORD-008850,B0MT6315WC,2,2025-08-11,changed mind,resellable
RET-001502,ORD-008862,marbplat  ,1,2025-08-19,no longer needed,opened
RET-001503,ORD-008865,B0WXUN8SX9,1,2025-07-20,no longer needed,resellable
RET-001504,ORD-008882,B0ZQ6DWCXF,1,2025-08-01,changed mind,resellable
RET-001505,ORD-008884,B0HC6GKYNZ,1,2025-08-11,not as described,opened
RET-001506,ORD-008892,ceramic dinnr set 12 piece ,1,2025-07-26,changed mind,opened
RET-001507,ORD-008893, bamboo_electric_kettle ,1,2025-07-20,quality issue,opened
RET-001508,ORD-008898,B0WXUN8SX9,1,2025-08-25,no longer needed,resellable
RET-001509,ORD-008899,B0WXUN8SX9,1,2025-09-07,wrong item,opened
RET-001510,ORD-008907,B00RADH5S3,2,2025-09-07,changed mind,opened
RET-001511,ORD-008910,VH-1055,1,2025-07-20,not as described,opened
RET-001512,ORD-008912,VH-1025,1,2025-08-07,arrived damaged,damaged
RET-001513,ORD-008913,B0WXUN8SX9,1,2025-08-03,arrived damaged,damaged
RET-001514,ORD-008913,B0PFWXAFNA,1,2025-07-23,changed mind,resellable
RET-001515,ORD-008914,B0WXUN8SX9,1,2025-07-22,changed mind,damaged
RET-001516,ORD-008921,B0NNFJVLCD,1,2025-08-27,changed mind,opened
RET-001517,ORD-008922,melamine-mug-set  ,1,2025-07-20,changed mind,damaged
RET-001518,ORD-008941,B0M5P2CY7D,1,2025-07-31,quality issue,damaged
RET-001519,ORD-008944,B07LLE55WZ,1,2025-07-31,changed mind,resellable
RET-001520,ORD-008946,VH-1057,2,2025-08-02,not as described,opened
RET-001521,ORD-008951,B07LLE55WZ,1,2025-07-28,quality issue,damaged
RET-001522,ORD-008957,B0WXUN8SX9,1,2025-09-09,quality issue,opened
RET-001523,ORD-008967,B0WXUN8SX9,1,2025-07-11,not as described,opened
RET-001524,ORD-008971,bamboo-wine-glasses ,1,2025-08-19,not as described,opened
RET-001525,ORD-008978,VH-1053,1,2025-07-23,arrived damaged,damaged
RET-001526,ORD-008994,B0WXUN8SX9,1,2025-08-14,not as described,resellable
RET-001527,ORD-008996,B0WXUN8SX9,1,2025-08-08,no longer needed,resellable
RET-001528,ORD-009005,VH-1053,1,2025-08-11,not as described,opened
RET-001529,ORD-009011, bamboo_electric_kettle ,2,2025-08-13,no longer needed,resellable
RET-001530,ORD-009019,B0WXUN8SX9,1,2025-08-22,arrived damaged,damaged
RET-001531,ORD-009023,cast_iron_loaf_tin ,1,2025-09-13,not as described,opened
RET-001532,ORD-009024,B00RADH5S3,1,2025-07-14,changed mind,opened
RET-001533,ORD-009030,B0X2XM7B9M,1,2025-08-09,changed mind,resellable
RET-001534,ORD-009031,B0WXUN8SX9,2,2025-07-18,changed mind,opened
RET-001535,ORD-009044,B0PLGQ0WUW,1,2025-08-13,changed mind,resellable
RET-001536,ORD-009049,B0TBXU1FDC,1,2025-07-31,changed mind,resellable
RET-001537,ORD-009052,B0WXUN8SX9,1,2025-07-30,changed mind,opened
RET-001538,ORD-009053,VH-1061,1,2025-07-23,quality issue,damaged
RET-001539,ORD-009056,B0AH374DW8,1,2025-08-20,not as described,opened
RET-001540,ORD-009070,VH-1025,2,2025-08-10,changed mind,opened
RET-001541,ORD-009088,B07LLE55WZ,1,2025-07-27,not as described,opened
RET-001542,ORD-009088,B0WXUN8SX9,2,2025-07-26,wrong item,resellable
RET-001543,ORD-009090,VH-1081,1,2025-07-19,changed mind,opened
RET-001544,ORD-009104,B0NNFJVLCD,1,2025-08-27,wrong item,opened
RET-001545,ORD-009106,B00RADH5S3,1,2025-09-01,wrong item,opened
RET-001546,ORD-009130,B0DUGKZEZ8,1,2025-08-01,arrived damaged,resellable
RET-001547,ORD-009131,B0TBF17EBH,1,2025-08-08,wrong item,damaged
RET-001548,ORD-009137,staisteestanmixe ,1,2025-08-10,no longer needed,resellable
RET-001549,ORD-009145, marbplat ,1,2025-08-01,no longer needed,resellable
RET-001550,ORD-009150,B02U1TMWTY,1,2025-08-01,no longer needed,resellable
RET-001551,ORD-009152,B0WXUN8SX9,1,2025-08-06,changed mind,resellable
RET-001552,ORD-009155,VH-1024,1,2025-08-06,changed mind,resellable
RET-001553,ORD-009168, cast_iron_baking_sheet  ,1,2025-07-19,not as described,opened
RET-001554,ORD-009168,melamine-tumbler-set  ,1,2025-08-01,no longer needed,resellable
RET-001555,ORD-009169,B02ZXK0X7U,1,2025-07-28,no longer needed,resellable
RET-001556,ORD-009169,B0TBF17EBH,1,2025-08-07,quality issue,damaged
RET-001557,ORD-009171,B0WXUN8SX9,1,2025-08-05,no longer needed,resellable
RET-001558,ORD-009171,B0G9FTWQ6C,1,2025-08-10,no longer needed,opened
RET-001559,ORD-009174,B0PLGQ0WUW,1,2025-07-24,no longer needed,resellable
RET-001560,ORD-009175,B0WXUN8SX9,1,2025-08-13,changed mind,opened
RET-001561,ORD-009178,B0WXUN8SX9,1,2025-07-07,changed mind,resellable
RET-001562,ORD-009186,B0LZTYNZMM,1,2025-08-12,changed mind,opened
RET-001563,ORD-009193,oak_salad_bowl ,1,2025-07-26,changed mind,opened
RET-001564,ORD-009194,VH-1073,1,2025-07-09,arrived damaged,damaged
RET-001565,ORD-009213,B0GKVZ8140,1,2025-07-31,changed mind,resellable
RET-001566,ORD-009219,B00RADH5S3,1,2025-08-12,wrong item,resellable
RET-001567,ORD-009227,B02ZXK0X7U,1,2025-08-05,arrived damaged,damaged
RET-001568,ORD-009230, bambeleckett ,1,2025-08-19,no longer needed,resellable
RET-001569,ORD-009233,B00RADH5S3,1,2025-08-21,not as described,opened
RET-001570,ORD-009235,B07BFW8H1T,1,2025-08-05,changed mind,resellable
RET-001571,ORD-009236,B0WXUN8SX9,1,2025-07-21,changed mind,resellable
